smiles,log_vp(pa),split
Fc1ccccn1,3.549776942,train
O=C(O)CC(O)C(=O)O,-4.313124221,train
c1ccc(-n2cccn2)cc1,0.557,train
CCC(C)C(C)(C)CC,3.07290182,train
CCCCOS(=O)(=O)OCCCC,0.160848562,train
CNC,5.162887152,train
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,-5.169240983,train
CCOP(=S)(S)OCC,0.823865309,train
O=C(O)P(=O)(O)O,-3.66558968,train
CC=CCCCCC,3.338572902,train
CCO[Si](C)(OCC)OCC,3.16628799,train
CCCCCOC(=O)CC,2.680799875,train
Nc1ccc(Cl)cc1C(=O)O,-2.149193063,train
CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,0.089390645,train
C=C(C)C(=O)OCCOCC,2.16628799,train
Brc1ccc(Oc2ccc(Br)cc2Br)c(Br)c1,-4.554001612,train
Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,-3.574074699,train
Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,-1.302814089,train
[CH2-]C(N)C(=O)O,-4.83371201,train
O=C(O)c1cccc(Cl)c1,-0.793262516,train
CC1CN(C2CCCCCCCCCCC2)CC(C)O1,-3.318800187,train
c1ccc(-c2nc3ccccc3s2)cc1,-3.190259333,train
CCCOCCC,3.8618287,train
Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,-2.096953445,train
Clc1ccc(Cl)c(-c2ccccc2)c1,-0.74009909,train
Cn1ccc(=O)n(C)c1=O,-0.004151438,train
C1CNCCN1,1.329010798,train
Clc1cccc(Cl)c1-c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-3.33,train
COC(=O)[C@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,-4.228,train
CC(C)=CCC[C@H](C)CCO,0.305,train
C=CC(CC)CC,4.03545091,train
CC1=C(N=CC=C1)C(=O)O,-2.315154638,train
CC(=O)Oc1ccccc1[N+](=O)[O-],-0.53659818,train
CC(C)C1CC1,4.436649166,train
CCOC(=O)[C@@H](SP(=S)(OC)OC)c1ccccc1,-3.456,train
CCCCCCCCCCCCCCCC(=O)OC(C)C,-2.127727985,train
CC(C)(C)c1ccc(CCOc2ncnc3ccccc23)cc1,-3.468561259,train
CCCCC(C)(C)C,3.656537566,train
CC(=O)CCl,3.129306316,train
COP(=S)(OC)Oc1ccc(S(=O)(=O)N(C)C)cc1,-3.741565787,train
CCCCCCCCCC[C@H](C)O,-0.435,train
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,-9.787045958,train
Oc1cc(Cl)cc(Cl)c1,0.409234933,train
CCCCON=O,4.034985851,train
CCC(Cl)Cl,3.833226047,train
O=S(=O)(O)c1ccc(O)cc1,-4.356590755,train
CCCN(CCC)C(=O)SCc1ccccc1,-4.159945623,train
CCCCCCCCCCCCCCCCCCCCCl,-3.494895817,train
CCC(N)=O,0.65220919,train
O=[N+]([O-])c1cc(F)ccc1F,1.668963349,train
CSc1nnc(C(C)(C)C)c(=O)n1/N=C/C(C)C,-4.33099818,train
Cc1ccc(C(C)(C)C)c(O)c1,0.49296265,train
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,-5.574074699,train
Cc1cc(Cl)ccc1Cl,1.846,train
C=C(C)C(=O)OCCCCCCCC(C)C,0.16628799,train
COc1cccc(Br)c1,1.572053336,train
O=Cc1ccc(O)c(O)c1,-1.810646706,train
Cc1cc(O)ccc1[N+](=O)[O-],-1.074387617,train
CNc1ccccn1,2.170218284,train
O=S(=O)(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,-0.383743001,train
CC(O)CC(C)(C)O,0.611515815,train
O=c1oc2ccccc2c(O)c1C1CCCc2ccccc21,-8.07029818,train
CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1,-5.761161343,train
Clc1ccc2c(c1)Cc1cc(Cl)ccc1-2,-2.046,train
CN1C2CCC1CC(O)C2,0.124895305,train
CO.FB(F)F,3.414929916,train
O=C(c1ccccc1)c1ccccc1,-0.704921053,train
CCCCCCCCCCBr,0.724228103,train
CC[C@@H](N)CCN,2.32,train
CC(C)CC=O,3.82387748,train
CN(C)CCC=C1c2ccccc2CSc2ccccc21,-4.241636239,train
CC=Cc1ccccc1,2.111667039,train
Cc1ccc(O)cc1[N+](=O)[O-],-1.074387617,train
c1ccc2[nH]ccc2c1,0.179050009,train
OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1,-6.167534519,train
FC(F)=C(F)F,6.51723115,train
CC(C)c1ccccc1OP(=O)(Oc1ccccc1)Oc1ccccc1,-4.330107015,train
CC(=O)c1ccccc1N,0.120091597,train
CC1CCC(C)(C)C1,3.44850091,train
O=Cc1ccc(Cl)cc1,1.38016781,train
CCOP(=S)(OCC)SCSC(C)(C)C,-1.3984511,train
CCCCN(CCCC)C(C)=O,0.376,train
CC1CCCCN1N=O,0.903046555,train
Nc1ccc(C(=O)O)c(O)c1,-3.273044704,train
ClC(Cl)(Cl)Br,3.715980411,train
CCC(C)(C)C(=O)OC1=C(c2ccc(Cl)cc2Cl)C(=O)OC12CCCCC2,-6.15490196,train
Brc1cccc2ccccc12,0.116254528,train
Cc1cc(Cl)ccc1OCCCC(=O)O,-4.240119438,train
C/C=C\c1ccccc1,2.306,train
O=C1OC(=O)C2CCCCC12,0.565216571,train
Cl[C@H]1[C@H]2C[C@@H]3C[C@H](C2)C[C@H]1C3,0.794,train
CC(C)(C)c1cccc(O)c1,0.336488105,train
Clc1ccccn1,2.463926354,train
CCCCCn1cc(C(=O)c2ccc(OC)cc2)c2ccccc21,-5.719768658,train
Cc1cccc(C)c1C,2.35349146,train
O=C1C=Cc2ccccc2C1=O,-1.8794695,train
CCC(CC)OC(C)=O,3.019764962,train
CCCCCC[C@H](C)S,1.97740182,train
CCCCCCC(=O)OC,2.272009952,train
C1CCCCCCCCCCC1,0.598382275,train
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,-3.515269213,train
O=C(O)c1c(F)cccc1F,0.425925301,train
CCC=CCC=CCC=CCCCCCCCC(=O)OC,-3.170096736,train
CCC(C)c1ccc(O)c([N+](=O)[O-])c1,-0.21419818,train
CC1CCC2C(C)C(OC(=O)CCC(=O)O)OC3OC4(C)CCC1C32OO4,-6.369954717,train
O=Cc1ccc(O)c([N+](=O)[O-])c1,-0.924225708,train
O=C(O)C(F)(F)C(F)(F)C(F)(F)F,2.929018279,train
O=C(O)c1ccccc1O,-1.961293288,train
CCCCCCC(C)Nc1ccc(NC(C)CCCCCC)cc1,-4.159101351,train
C[C@H]1CC[C@@H](C)CC1,3.379,train
O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,-6.940606244,train
Cn1ccc(=O)[nH]c1=O,-1.168392546,train
FC1(F)C(F)(F)C(F)(F)C1(F)F,5.495037661,train
C=C(C)C(=O)OC,3.685833284,train
BrC1CCCCCC1Br,1.334,train
Cc1cc(O)cc(C)c1Cl,-0.61983219,train
C=C(CC)CCC,3.882,train
CN(C)CCOC(c1ccccc1)c1ccccc1,-3.111676701,train
C/C(Cl)=C/CCl,3.156,train
Cn1cccn1,3.266945708,train
COc1ccc([N+](=O)[O-])cc1N,-1.371314012,train
CC(=O)c1ccc(F)cc1,1.999956568,train
C/C=C(/C)CC,4.306,train
CCOP(=O)(C#N)N(C)C,0.819482585,train
CNC(=O)Oc1cc(C)c(SC)c(C)c1,-4.443726681,train
C#CCOc1cc(-n2nc3n(c2=O)CCCC3)c(Cl)cc1Cl,-9.000020806,train
CCCCCCCCN(CCCCCCCC)CCCCCCCC,-2.135532351,train
C=C[Si](OCC)(OCC)OCC,2.483020708,train
C1OCOCO1,3.305230105,train
CCCCCCCCCCCCCCCCCCCCCCC,-3.077052268,train
OOC1(OOC2(O)CCCCC2)CCCCC1,-4.023846346,train
CC(C)(C)[C@H](O)/C(=C\c1ccc(Cl)cc1)n1cncn1,-2.16274818,train
Clc1cc2c(Cl)c(Cl)c(Cl)cc2c(Cl)c1Cl,-3.859678277,train
CCNc1nc(Cl)nc(N(CC)CC)n1,-2.045757491,train
FCCCl,4.538195069,train
CC(C)NP(=O)(F)NC(C)C,-0.975445855,train
C=COCC(F)(F)F,4.581261338,train
O=[N+]([O-])c1ccc2ccccc2c1,-1.764514581,train
Clc1cc(Cl)c(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1,-3.851,train
Brc1ccc(Oc2c(Br)cccc2Br)cc1,-2.721,train
FC1(F)C(F)(F)C(F)(F)S(F)(F)C1(F)F,3.983,train
Clc1ccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c(Cl)c1Cl,-3.86,train
Oc1ccc(O)cc1,-2.595238361,train
OCCO,1.022573801,train
CC1=NC=C(C=C1)C(=O)O,-3.860120914,train
ClCC=CCCl,2.60201656,train
S=c1[nH]c2ccccc2s1,-1.509595651,train
FC(F)(F)c1nc2c(Cl)c(Cl)ccc2[nH]1,-3.412706697,train
Cc1cccc(O)c1C,0.935281912,train
ClC(Cl)=C(Cl)Cl,3.367865567,train
CCCSC(=O)N(CCC)CCC,0.137261233,train
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2)cc1Cl,-3.832338351,train
Oc1c(Cl)cc(Cl)c(Cl)c1Cl,-0.485326998,train
CCCCCCc1ccc(O)cc1O,-2.949534785,train
CCC(=O)Nc1ccc(Cl)c(Cl)c1,-2.12521861,train
CCCC[C@@H](C)CCC,2.959,train
CC(C)CC(CN)CC(=O)O,-6.569753326,train
CCOP(=S)(OCC)SC1OCCOC1SP(=S)(OCC)OCC,3.074285314,train
Cc1c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,-4.834950154,train
CN(C)C(=O)Nc1cc(C(C)(C)C)on1,-4.291902051,train
C=CC[Si](Cl)(Cl)CC=C,2.570200664,train
Br[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,0.622,train
c1csc(-c2cccs2)c1,-0.799557734,train
[C-]#[N+]c1ccccc1,2.505304183,train
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,2.839,train
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,-9.528751721,train
N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,-5.301085804,train
Cc1cc2ccccc2c2ccc3ccccc3c12,-4.275767562,train
CC=O,5.034416852,train
OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,-8.14839818,train
CCCCCCCCCCCCCCCCBr,-2.189230568,train
O=C(O)c1cc(O)cc(O)c1,-3.5528854,train
CCN(CCCc1ccccc1)CCCc1ccccc1,-2.854,train
C[C@H]1CC[C@@H]2C(C)(C)[C@@H]3C[C@@]21CC[C@]3(C)O,-1.155,train
Clc1cc(Cl)c2cc(Cl)c(Cl)c(Cl)c2c1,-3.11092786,train
CC(C)C(C)(C)O,2.628682368,train
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,-14.12,train
CC(=O)CCC=C(C)C,2.107478284,train
Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,-2.84604909,train
O=[N+]([O-])c1ccc2c(c1)Cc1cc([N+](=O)[O-])ccc1-2,-4.596351094,train
O=NN1CCOCC1,5.123161184,train
CC(O)CCl,2.815094863,train
C(CO)N,1.663700925,train
CN(CC(=O)O)C(=N)N,-0.977477604,train
CN(C(=O)Cc1cccc2occc12)C1CCC2(CCCO2)CC1N1CCCC1,-5.710751839,train
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,-4.304551375,train
COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,-3.477175851,train
c1ccc2cc3c(cc2c1)sc1ccccc13,-3.655431093,train
CNC(=O)ON=CC(C)(C)SC,0.077990629,train
Fc1cc(F)c(F)c(F)c1F,3.954904486,train
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,-6.343625778,train
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccccc2)CC1,-7.567608657,train
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.007993049,train
COP(=S)(OC)Oc1ccc(C#N)cc1,-0.978588329,train
Clc1cc(Cl)c(Cl)nc1Cl,-0.092632071,train
Clc1cc2c(cc1Cl)Oc1c(cc(Cl)c(Cl)c1Cl)O2,-6.617737873,train
Cc1nn(-c2cc(NS(C)(=O)=O)c(Cl)cc2Cl)c(=O)n1C(F)F,-6.886099446,train
CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,-7.61983219,train
Nc1[nH]c(=O)ncc1F,-3.221892181,train
O=C([O-])CS.[NH4+],-2.945685769,train
ClP(Cl)(Cl)(Cl)Cl,0.124895305,train
C[Si](Cl)(Cl)c1ccccc1,1.814494863,train
C1=Cc2ccccc2CC1,1.572053336,train
CCCCOC(=O)C1=CC(=O)CC(C)(C)O1,-1.39799081,train
CCCC1=CC=CC=C1,1.264817823,train
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1C,-6.412706697,train
Clc1ccc(Oc2c(Cl)cccc2Cl)cc1,-1.530705301,train
FC(Cl)(Cl)C(F)(Cl)Cl,3.80823857,train
Cc1cc(-c2ccc(N)c(C)c2)ccc1N,-3.875104695,train
Ic1cccs1,3.030696503,train
CC[Si](F)(F)CC,4.43,train
CCN1CCOCC1,2.862670978,train
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c(O)c1[N+](=O)[O-],-3.761161343,train
CC(Cl)C(C)Cl,3.511718021,train
OC12CC3CC(CC(C3)C1)C2,0.289,train
OCC(O)CO,-1.70088496,train
O=NN1CCC(Cl)C(Cl)C1,-0.380950101,train
CCC=CC(C)C,4.00630182,train
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,0.165279232,train
CC[N+](=O)[O-],3.442499351,train
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,-4.761161343,train
CC(Cl)C(=O)Cl,3.403648906,train
CCCO,3.416857795,train
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,-5.925714688,train
COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,-8.150828825,train
CC1(C)OCC(CO)O1,4.154940451,train
Brc1ccccn1,2.069378567,train
Clc1ccc(-c2c(Cl)cccc2Cl)c(Cl)c1Cl,-2.282,train
OCCCCCCCCCCCCCCCO,-4.923,train
CC(C)(O)C#N,1.8521418,train
CCCCOC(=O)CCC(C)=O,0.594,train
CCN(C(=O)n1nnn(-c2ccccc2Cl)c1=O)C1CCCCC1,-7.301085804,train
CC1=CC(=C(C=C1)[N+](=O)[O-])O,-3.261219442,train
CC(=O)Nc1cccc(Cl)c1,-1.891478408,train
CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,-2.757204768,train
CCCCC(O)C(=O)O,-3.37759818,train
CCCCCCCCCCF,1.923912558,train
COCCN(CCOC)N=O,0.124895305,train
CC1CCCCC1,3.739911774,train
CCN=C=O,4.161324571,train
CNc1ccccc1,1.750049888,train
CN1C(=O)CC(C)(c2ccccc2)C1=O,-3.196586316,train
c1cc(-c2ccncc2)ccn1,-2.130019329,train
C(OCC1CO1)C1CO1,2.417890009,train
CCCc1ccccc1C,2.119815705,train
C=CCc1ccc(OC(C)=O)c(OC)c1,-0.37119818,train
CCC[C@H]1CO[C@](Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,-4.252,train
CC1=CC(=O)C(C)=CC1=O,0.425925301,train
C=COCCOC,3.38016781,train
Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)cc1Cl,-3.208,train
ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,0.903064977,train
Cc1ccc2ccccc2n1,0.104865469,train
O=S(=O)(O)C(F)(F)F,1.124898562,train
OCCOCc1ccccc1,0.425925301,train
CCCCCCCCCCCCCCCN,-1.232703242,train
CCCCCCOC(=O)c1ccccc1,3.630045283,train
CCC(C)CCCC(C)C,2.59440957,train
CCN(CC)c1ccc(N=Nc2ccccc2)cc1,-4.948247986,train
C=CCCCO,2.610616731,train
C/C=C/CCC,4.316,train
O=C1CC(=O)c2ccccc21,-0.639576248,train
CC12NC(Cc3ccccc31)c1ccccc12,-2.000043432,train
O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,-5.871649204,train
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,-7.01000072,train
CC(C)=CCCC(C)CC=O,1.487070589,train
CCCCCCCCn1sccc1=O,-0.409796179,train
Oc1cccc2ncccc12,-1.356590755,train
CC(C)CCBr,3.663057075,train
CS(=O)(=O)O,-1.243673344,train
CN(C)C(CSS(=O)(=O)c1ccccc1)CSS(=O)(=O)c1ccccc1,-3.676422894,train
CC(C)(C)CCCCCCCCCN,1.681197806,train
CCCCCCOCCCCCC,0.764554978,train
Oc1cccc2ccccc12,-0.273422696,train
O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,-1.527519589,train
Nc1cccc(C(=O)O)c1,-1.431059899,train
CON(C)C(=O)Nc1ccc(Br)cc1,-3.397988354,train
ClC(Cl)(Cl)c1ccccc1,1.637842502,train
CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1,-3.459090219,train
CCc1cc(C)ccc1C,2.098908326,train
Clc1ccc(-c2ccc(Cl)cc2Cl)c(Cl)c1,-1.413692695,train
FB(F)F,6.704686617,train
CC(=O)Oc1ccc2c3c1OC1C(OC(C)=O)C=CC4C(C2)N(C)CCC341,-6.994862919,train
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,-3.67,train
COc1ccccc1OCC(O)CO,-3.693261107,train
C=CCOCC1CO1,2.553030252,train
CC1CCC(CO)CC1,0.857289065,train
CC(C)(C#N)/N=N/C(C)(C)C#N,-0.04899818,train
OCC(CO)(CO)CO,-5.148105967,train
CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,-4.875104695,train
CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,-0.446436464,train
c1ccc2c(c1)Cc1cc3ccccc3cc1-2,-4.591813395,train
Cc1c[n+]([O-])c2ccccc2c1[N+](=O)[O-],-3.84979883,train
CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,-3.000043432,train
O=C(Cl)OCC(Cl)(Cl)Cl,2.616256999,train
Cc1cc(Cl)ccc1N,0.733710729,train
CC(C)[C@H](C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(OC(F)F)cc1,-5.93559818,train
CCNP(=S)(OC)OC(C)=CC(=O)OC(C)C,-2.719768658,train
CCCCCCCCCCCCCCCCCCCCCC,-3.743421908,train
Clc1c(Cl)c(Cl)c(-c2ccccc2)c(Cl)c1Cl,-2.62,train
Fc1ccc(I)cc1,2.216,train
CCCOC(N)=O,0.86760182,train
CCCCCCCCl,2.575648744,train
NC1CC1c1ccccc1,1.193,train
CC(CCN(C)C)N(C)C,2.339739153,train
CCOP(=S)(OCC)Oc1ccc(Cl)cc1Cl,-1.126916668,train
CCNP(=S)(OC)O/C(C)=C/C(=O)OC(C)C,-2.71979818,train
CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.07,train
CC(N)=O,0.964163538,train
O=[N+]([O-])c1ccc(O)cc1C(F)(F)F,-0.756178942,train
CP(=O)(O)O,-3.574074699,train
CC(=O)c1cccc2ccccc12,-1.281758404,train
Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,-4.142710935,train
c1ccc([C@@H]2CO2)cc1,1.602,train
CC(O)CC=O,3.17236488,train
Clc1ccc(-c2c(Cl)cccc2Cl)cc1,-1.238,train
CC(C)(C)c1cccc(C(C)(C)C)n1,0.60201656,train
BrCCCCBr,1.915744407,train
COC(=O)C(Cl)(Cl)Cl,2.865257994,train
CCCl,5.115200933,train
COC(=O)OC(=O)OC,2.289248161,train
OCc1cccnc1,0.425925301,train
CC1(O)CCC2CC1C2(C)C,0.969993345,train
CC(=O)CCC(C)=O,2.591762925,train
NC(CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,-5.411211706,train
NCC1(CC(=O)O)CCCCC1,-7.406757365,train
CN1C(C)(C)CC(OC(=O)CCCCCCCCC(=O)OC2CC(C)(C)N(C)C(C)(C)C2)CC1(C)C,-1.875104695,train
ClNc1nc(NCl)nc(NCl)n1,-2.023846346,train
NCCN1CCNCC1,0.881699287,train
CCC(O)(CC)CC,2.457333765,train
C1CC2OC2CC1C1CO1,1.784494617,train
O=c1[nH]cc(F)c(=O)[nH]1,-3.446969901,train
C=CC(C)C,5.077868534,train
O=[N+]([O-])OCCO[N+](=O)[O-],1.275233099,train
c1ccc2c(c1)-c1cccc3cccc-2c13,-2.910381909,train
O=c1ccc2ccc3occc3c2o1,-2.669629658,train
FC(F)Br,5.639,train
CCCCCCCCCCCCN.Cl,-4.972014708,train
Clc1ccc(Oc2cc(Cl)cc(Cl)c2)cc1,-1.639587214,train
C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,-8.17353671,train
CN(C)CCC=C1c2ccccc2CCc2ccccc21,-4.316396124,train
CCOC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1,-2.66559393,train
CCOP(=S)(OCC)SCCN(CC)CC,-1.347,train
S,6.274652848,train
C[Si](C)(O[Si](C)(C)c1ccccc1)c1ccccc1,-1.569753326,train
Oc1ccc2cccc(O)c2c1,-3.020798653,train
CCCCN(CCC)N=O,1.086790779,train
C=CC(O)CO,1.505106547,train
Clc1ccccc1-c1cccc(Cl)c1Cl,-1.321522352,train
N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N,-8.567603419,train
NC(=O)N(CCCl)N=O,-0.478905348,train
CCOS(=O)(=O)c1ccc(C)cc1,-1.493087652,train
O=C(CC(=O)C(F)(F)F)c1cccs1,-0.036255604,train
CC(C)(C)c1ccncc1,2.111667039,train
O=C(NCO)NCO,-3.274131799,train
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,0.28020182,train
CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,-4.485938611,train
CCOc1ccc([Si](C)(C)CCCc2ccc(F)c(Oc3ccccc3)c2)cc1,-5.600922513,train
Cl.NNC(N)=O,1.238838657,train
C/C=C/CCCC,3.85,train
Nc1ccc(-c2ccccc2)cc1,-1.266736378,train
Nc1cc(Cl)ccc1O,-0.712219314,train
CCCCCC(O)CC,1.639,train
O=C(O)CCCCBr,0.124895305,train
CCc1ccccc1O,1.311195503,train
O=C(Cl)OCCOC(=O)Cl,0.45940182,train
C=CC(C)(C)CC,4.140126982,train
CCC[C@@H](C)CC,3.906,train
O=Cc1ccc[nH]1,1.630045283,train
C[n+]1ccc(-c2cc[n+](C)cc2)cc1.[Cl-].[Cl-],-4.875104695,train
CNCCNC,3.438762525,train
FC(F)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl,-3.744784553,train
C#CCN1C(=O)COc2cc(F)c(N3C(=O)C4=C(CCCC4)C3=O)cc21,-3.493092916,train
CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F,-9.825886672,train
CCOP(=S)(OCC)SCCSCC,-1.703356556,train
Clc1cc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,-4.46,train
CNCC(O)c1ccc(O)c(O)c1,-5.007637207,train
CC(C)OP(=O)(F)OC(C)C,1.88431171,train
FC(F)Cl,5.863624604,train
CN(C)C(=S)SC(=S)N(C)C,-1.443740931,train
F[C@@H](C(F)(F)F)C(F)(F)OCC(F)(F)C(F)(F)F,3.874,train
Cc1ccc(C)c2c(C)cccc12,-0.167,train
CNC(=O)ON=C(SC)C(=O)N(C)C,-1.513387519,train
OCCCCO,0.14244872,train
FC(F)(F)SSC(F)(F)F,4.848,train
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,-4.274254813,train
C[C@@H]1CCCC[C@H]1O,2.216,train
CCOC(F)(F)C(F)(C(F)(F)F)C(F)(F)F,4.162321803,train
OC1CCC2CCCCC2C1,-0.092632071,train
C/C=C\CCC,4.3,train
O=[N+]([O-])C(Cl)(Cl)Cl,3.420422614,train
OC(c1ccccc1)c1ccccc1,-2.438927425,train
CCCCCOC(C)=O,2.651046448,train
NNS(=O)(=O)c1ccc(Oc2ccc(S(=O)(=O)NN)cc2)cc1,-8.035626648,train
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,-3.929469437,train
CC(F)(F)CC(F)(F)F,4.754,train
CC(C)CCC(=O)O,1.768347981,train
COC(=O)c1ccccc1C(=O)OC,-0.24644957,train
CCCCCCC(C)I,2.261615872,train
CCCCCCI,2.272875054,train
Cc1nn(C)c(Oc2ccccc2)c1C=NOCc1ccc(C(=O)OC(C)(C)C)cc1,-5.126534338,train
S=C(Nc1ccccc1)Nc1ccccc1,-3.10131825,train
O=[N+]([O-])c1cccc(O)c1,0.824516263,train
CCCCI,3.265630508,train
C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,-0.414206852,train
CC(C)(C)CC(C)(C)c1ccc2c(Nc3ccccc3)cccc2c1,-5.176134691,train
CC(CCCCO[N+](=O)[O-])O[N+](=O)[O-],0.72,train
C=C1C(O)CC2CC1C2(C)C,1.338,train
C1CCCCC1,4.046864634,train
O=P(O)(O)Oc1ccccc1,-4.122288264,train
BrCCCc1ccccc1,0.903046555,train
ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,-2.016324916,train
Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,-2.859236203,train
CC(C)N(CCS)C(C)C,1.793,train
C1COCOC1,3.675583506,train
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,-3.42,train
FCOC(F)(F)C(F)(F)C(F)(F)F,4.696,train
CCC(C)c1ccc(O)cc1,0.711078558,train
CCC(CC)C(C)(C)C,3.178147851,train
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,-8.728976659,train
C=CCCCCCCCCCCCCCCC,-1.218031955,train
C1CCC(SSC2CCCCC2)CC1,-1.13159493,train
O=[N+]([O-])c1ccccc1F,1.450646651,train
C=C(Cl)CCl,3.911119247,train
CCCCCCCC(O[N+](=O)[O-])O[N+](=O)[O-],-0.041,train
O=NN1CCSCC1,0.124895305,train
CC(C#N)CCC#N,-0.10718638,train
Cc1ccc2cc3ccc4ccccc4c3cc2c1,-4.872938633,train
CCc1ccc(C(C)(C)C)cc1,1.276,train
C=CC(=C)Cl,4.449656836,train
Clc1cc2oc3cc(Cl)c(Cl)c(Cl)c3c2cc1Cl,-5.919718924,train
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,-4.825886672,train
CSc1nc(NC(C)C)nc(NC(C)C)n1,-3.729558949,train
CCc1ccc(C(C)=O)cc1,2.084969259,train
C[Si](C)Cl,4.770906715,train
CNC(=O)ON=C(C)C(C)SC,-1.974724438,train
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccc(Br)cc2)c1)c1ccc(OC(F)F)cc1,-6.795910814,train
CN(C)c1cccc2ccccc12,-0.211370465,train
Brc1cccc(Oc2ccccc2)c1,-0.903,train
